,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
2038,Aarohi Homemade Organic Amla Murabba with Honey (Pack of 1KG),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71ACr46fRYL._AC_UL320_.jpg,https://www.amazon.in/Aarohi-Homemade-Organic-Murabba-Honey/dp/B08R7PWKQR/ref=sr_1_4167?qid=1679216570&s=grocery&sr=1-4167,3.8,82,₹385,₹700
2039,Matratva Ratlami Sev Namkeen – 250 gm | Sev Namkeen | Organic Namkeen | Healthy Snack | Fried in Cold Pressed Groundnut Oi...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81KAqGcC7QL._AC_UL320_.jpg,https://www.amazon.in/Matratva-Ratlami-namkeen-Prepared-Ingredients/dp/B07XL7SDKQ/ref=sr_1_4168?qid=1679216570&s=grocery&sr=1-4168,3.9,72,₹225,₹399
2040,Gullmor Premium Gulkand Meetha Paan Without Supari Without Tobaco |Sweet Paan Hygienically Packed Traditional Mukhwas Mout...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81j7d4sfNwL._AC_UL320_.jpg,https://www.amazon.in/Gullmor-Premium-Hygienically-Traditional-Freshener/dp/B0BBS1W5K3/ref=sr_1_4169?qid=1679216570&s=grocery&sr=1-4169,3.3,8,₹249,₹250
2041,Melting Hearts Black Raisins Premium Seedless 250 g,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/711IXnBS7pL._AC_UL320_.jpg,https://www.amazon.in/Melting-Hearts-Black-Raisins-Classic/dp/B084GJG4KW/ref=sr_1_4171?qid=1679216570&s=grocery&sr=1-4171,4.2,243,₹165,₹225
2042,"Lagom Gourmet Seedless Saudi Mabroom Dates (Khajoor/Khajur), 1 Kg | All Natural | No Preservatives | No Added Sugar | Glut...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61Xf7lGXjwL._AC_UL320_.jpg,https://www.amazon.in/Lagom-Gourmet-Seedless-Mabroom-Khajoor/dp/B08HR43FWY/ref=sr_1_4172?qid=1679216570&s=grocery&sr=1-4172,4.1,32,"₹1,699","₹1,998"
2043,"Happilo Premium Californian Roasted and Salted Pistachios, 200g + Happilo Premium Pumpkin Seeds - Roasted, Lightly Salted ...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51-7cOSRmKL._AC_UL320_.jpg,https://www.amazon.in/Happilo-Premium-Californian-Roasted-Pistachios-Happilo/dp/B08GLHCGB7/ref=sr_1_4173_f3_0g_fs?qid=1679216570&s=grocery&sr=1-4173,4,1,₹386,₹670
2044,"TBH - To Be Honest Banana Chips | Sweet Ripe Banana Chips with Amchur & Chilli | 270 g (Pack of 3, 90g Each) |Healthy Snac...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71S4zO1o4TL._AC_UL320_.jpg,https://www.amazon.in/TBH-Dietary-Nutrient-Content-Gluten-Free/dp/B08M9VL3V1/ref=sr_1_4174?qid=1679216570&s=grocery&sr=1-4174,3.9,70,₹331.20,₹360
2045,"Fruitri Kagzi In shell Almond, Badam With Shell | kagazi almonds 1kg",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/41T6sgpSsAL._AC_UL320_.jpg,https://www.amazon.in/Fruitri-Kashmiri-Kagzi-shell-Almond/dp/B09NTJMXVS/ref=sr_1_4175?qid=1679216570&s=grocery&sr=1-4175,3.4,53,₹756,₹999
2046,"Nutraj Energy Mix 450g |Dry Fruit Mix| Dry Dates, Cashew Nuts, Black Raisins, Indian Raisins, California Almonds | Nutriti...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71dOki90SZL._AC_UL320_.jpg,https://www.amazon.in/Nutraj-Energy-450g-Mixed-Fruits/dp/B07MRF83JT/ref=sr_1_4176?qid=1679216570&s=grocery&sr=1-4176,3.6,174,₹399,₹549
2047,"Shakti Sudha Shakti-Sudha Makhana ( Fox Nut , Puffed Lotus Seed / Gorgon nut ) 1 Kg Handpicked Export Quality",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71606eL7T6L._AC_UL320_.jpg,https://www.amazon.in/Gorgon-Makhana-Platinum-Combo-Kheer/dp/B0834V2B41/ref=sr_1_4225?qid=1679216572&s=grocery&sr=1-4225,4.3,92,"₹1,190","₹1,800"
2048,"Happilo Premium Roasted and Salted Cashews 200 g (Pack of 5) | Freshly Oven Roasted | Premium Kaju nuts | Nutritious, Crun...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71sOOUNkhLL._AC_UL320_.jpg,https://www.amazon.in/Happilo-Premium-Toasted-Salted-Cashews/dp/B077FW2QFH/ref=sr_1_4226?qid=1679216572&s=grocery&sr=1-4226,3.8,32,"₹1,337","₹1,975"
2049,"Birju Mahavir Organic Amla Sabut/Indian Gooseberry, 1 kg, Natural (BMKB-214)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91u6eiil2UL._AC_UL320_.jpg,https://www.amazon.in/ORGANIC-SABUT-INDIAN-GOOSEBERRY-DELIVERY/dp/B07CZ2D3CS/ref=sr_1_4227?qid=1679216572&s=grocery&sr=1-4227,3.8,160,₹389,₹760
2050,KS Kovilpatti Special Kadalai Mittai - Burfi (Groundnut Chikki Candy) Pack of 7 x 250gm (1750 GM),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91vJAMj8k3L._AC_UL320_.jpg,https://www.amazon.in/Kovilpatti-Special-Kadalai-Mittai-Groundnut/dp/B08DG33ZN4/ref=sr_1_4230?qid=1679216572&s=grocery&sr=1-4230,4.4,38,₹699,₹728
2051,"Rich Valley California Pistachio - Roasted & Salted (Special), 250g Pouch",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71ULrDdh7vL._AC_UL320_.jpg,https://www.amazon.in/Rich-Valley-California-Pistachio-Roasted/dp/B0B2JSCCB7/ref=sr_1_4231?qid=1679216572&s=grocery&sr=1-4231,4.1,18,₹315,₹350
2052,ENGLISH NUTS SEM KE BEEJ ( Bean Seeds) FARRUKHABAD Famous 250 Grams VACCUM Pack,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51ejv8idstL._AC_UL320_.jpg,https://www.amazon.in/ENGLISH-NUTS-FARRUKHABAD-Famous-VACCUM/dp/B082PWD84T/ref=sr_1_4232?qid=1679216572&s=grocery&sr=1-4232,3.9,39,₹435,₹800
2053,"Dry Fruit Hub Sabudana Papad Jeera 400gm Papad, Gluten-Free & Upwas-Friendly Tapioca Papads With Natural Ingridients Sabud...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61I9s2iw-YS._AC_UL320_.jpg,https://www.amazon.in/Sabudana-400gms-Gluten-Free-Upwas-Friendly-Tapioca/dp/B07X9LYFPC/ref=sr_1_4233?qid=1679216572&s=grocery&sr=1-4233,4,41,₹216,₹350
2054,TruNaturals Puffed Amaranth Seeds 500g | Gluten Free Puffed Rajgira Seed | Puffed Rajgira Amaranth Seeds | Puffed Cholai |...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61RgdmfGXbL._AC_UL320_.jpg,https://www.amazon.in/TruNaturals-Amaranth-Rajgira-Organic-Breakfast/dp/B098GF3158/ref=sr_1_4234?qid=1679216572&s=grocery&sr=1-4234,3.8,17,₹340,₹475
2055,Berries And Nuts Dried Afghani Black Raisin | Kali Kishmish Without Seed | 250 Grams,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81oUnRUzvVL._AC_UL320_.jpg,https://www.amazon.in/Berries-Nuts-Afghani-Kishmish-Without/dp/B07Q6V9T44/ref=sr_1_4235?qid=1679216572&s=grocery&sr=1-4235,4,151,₹189,₹220
2056,Nutri Desire Dry Figs Anjeer 1kg,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71Gzh4UgcLS._AC_UL320_.jpg,https://www.amazon.in/Nutri-Desire-Dry-Figs-Anjeer/dp/B094MV78R4/ref=sr_1_4236?qid=1679216572&s=grocery&sr=1-4236,3.2,107,₹712,"₹1,299"
2057,NRIP Walnut Kernels California (Akhrot Giri) [Grade - 2 Pieces] 200 Gm,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81GhdJGmHHL._AC_UL320_.jpg,https://www.amazon.in/NRIP-Walnut-Kernels-Akhrot-Grade/dp/B09WDYWBKN/ref=sr_1_4237?qid=1679216572&s=grocery&sr=1-4237,Get,Only 2 left in stock.,₹247,₹435
2058,"Nutty Gritties Mix Dry Fruits Blend 200g- California Almonds, Walnuts, Figs and Cranberries, , Healthy Snacks for kids and...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71exw06GqsL._AC_UL320_.jpg,https://www.amazon.in/Nutty-Gritties-Fruits-Blend-223g/dp/B07BP6WKB7/ref=sr_1_4238?qid=1679216572&s=grocery&sr=1-4238,4,242,₹389,₹475
2059,"Organic 100% Masala Kerri / Spicy Tangy Raw Mango Digestive Churan 400g, Multi",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/718sp7OBU+L._AC_UL320_.jpg,https://www.amazon.in/Organic-100-Masala-Digestive-Churan/dp/B09MPBQQJ7/ref=sr_1_4239?qid=1679216572&s=grocery&sr=1-4239,3.4,52,₹179,₹249
2060,NRIP Golden Shaheen Zahidi Dates (Khajur) 200 Gm,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81X0lhpwmcL._AC_UL320_.jpg,https://www.amazon.in/NRIP-Golden-Shaheen-Dates-200/dp/B09WDZC7NN/ref=sr_1_4241?qid=1679216572&s=grocery&sr=1-4241,4.7,6,₹52,₹270
2061,Matratva Premium Soft Organic Gathiya Namkeen – 250 gm | Made with Organic Besan | Organic whole Spices | Fried in Cold Pr...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81jeG42-O8L._AC_UL320_.jpg,https://www.amazon.in/Matratva-Premium-Ghatiya-namkeen-Ingredients/dp/B07XL6GMCD/ref=sr_1_4242?qid=1679216572&s=grocery&sr=1-4242,3.5,478,₹225,₹399
2062,"Disco Food Products Chilly Aam pappad -Tikhi Kairi, Masala Kairi , chatpati Kairi ,Dry Pickle (Spicy Mango) 500 GM",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51x0KW2CJKL._AC_UL320_.jpg,https://www.amazon.in/Products-Chilly-pappad-Tikhi-chatpati/dp/B09Q53WCH6/ref=sr_1_4243?qid=1679216572&s=grocery&sr=1-4243,4.4,9,₹339,₹699
2063,Flyberry Gourmet Ameri Dates | Rich In Dietary Fibre | Best for Kids | High Source Protein | Best Antioxidant | Alternativ...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81Fu6WPiGCL._AC_UL320_.jpg,https://www.amazon.in/Flyberry-Gourmet-Ameri-Khajoor-Fruits/dp/B08JCLC1H7/ref=sr_1_4244?qid=1679216572&s=grocery&sr=1-4244,4,333,"₹1,461","₹1,599"
2064,Organic Purify Golden Fingers Fryums Ready-to-Fry Papad Snacks 400GM,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71iFvtp+ZYL._AC_UL320_.jpg,https://www.amazon.in/Organic-Purify-Golden-Fingers-Fryums/dp/B08H2H2CM7/ref=sr_1_4245?qid=1679216572&s=grocery&sr=1-4245,4,56,₹194,₹300
2065,"BarADay Hearty Bite Energy Bars (Dark Chocolate Flavour, Box of 10 Bars)(Walnut, Almonds, Chia, Flax Seeds, Pumpkin Seeds,...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81LgPW27RlS._AC_UL320_.jpg,https://www.amazon.in/BarADay-Hearty-Natural-Superfood-Chocolate/dp/B07H37HMV8/ref=sr_1_4247?qid=1679216572&s=grocery&sr=1-4247,4.1,106,₹360,₹400
2066,"Iko Sugar Free Biscuits, 9 Grain, 200g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/917q3ZZNaqL._AC_UL320_.jpg,https://www.amazon.in/Sugar-Free-Biscuits-Grain-200g/dp/B0093WDD14/ref=sr_1_4248?qid=1679216572&s=grocery&sr=1-4248,4.2,27,₹339.98,₹499
2067,"Nutty Gritties California Almonds Badam Raw 500g and Natural, Jumbo Sanora For Morning Consumption Dry Fruit, High Protei...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51413fcwNEL._AC_UL320_.jpg,https://www.amazon.in/Nutty-Gritties-Jumbo-California-Almonds/dp/B07CCN89JS/ref=sr_1_4322?qid=1679216574&s=grocery&sr=1-4322,3.9,141,₹679,₹825
2068,Dried Large Shrimp 250g,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61D85uwb0xL._AC_UL320_.jpg,https://www.amazon.in/Fofizon-Dried-Large-Shrimp-250g/dp/B099NMKNZ1/ref=sr_1_4323?qid=1679216574&s=grocery&sr=1-4323,4.5,10,₹399,₹499
2069,Dhanshe's Farm Alphonso Mango (Ratnagiri) Size A (6 Pieces),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71IEDfpQepL._AC_UL320_.jpg,https://www.amazon.in/Dhanshes-Alphonso-Mango-Ratnagiri-Pieces/dp/B0BTWJXVD5/ref=sr_1_4325?qid=1679216574&s=grocery&sr=1-4325,4.1,5614,₹825,"₹1,999"
2070,Evolve Healthy Snacks Pack of 5| All Natural Real Ragi Chips | Vacuum Cooked Snacks | Gluten Free,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51FWMyRq9EL._AC_UL320_.jpg,https://www.amazon.in/Evolve-Healthy-Snacks-Natural-Friendly/dp/B09CCGHGVR/ref=sr_1_4326?qid=1679216574&s=grocery&sr=1-4326,4.6,13,₹499,₹650
2071,"Eat Anytime Mindful Fresh Kalmi Safawi Dates to Eat | Kalmi Dates For Breakfast & Diet | Antioxident | Rich Fiber, Vitamin...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51Kq20q7PrL._AC_UL320_.jpg,https://www.amazon.in/EAT-Mindful-Kalmi-Safawi-Arabia/dp/B08J4CQPT9/ref=sr_1_4327?qid=1679216574&s=grocery&sr=1-4327,4.2,116,₹955,"₹1,200"
2072,"Sorich Organics Nut Mix - 300 Gm (150 Gm *2 ) - Protein Mix of Almond, Cashew, Pistachios, Cranberry, Raisins & Walnuts | ...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81ARP8R46FL._AC_UL320_.jpg,https://www.amazon.in/Sorich-Organics-Nut-Mix-Pistachios/dp/B09YDKKQJH/ref=sr_1_4328?qid=1679216574&s=grocery&sr=1-4328,4.6,24,₹447,₹638
2073,"Nutricrate 7 in 1 Super Seeds Mix 350g- Flax, Chia, Sesame, Sunflower, Watermelon, Pumpkin Seeds and Soy Nuts | Mixed Seed...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61dFX9HL7BL._AC_UL320_.jpg,https://www.amazon.in/Nutricrate-Sunflower-Watermelon-Pumpkin-Roasted/dp/B0BHWPB4V3/ref=sr_1_4329?qid=1679216574&s=grocery&sr=1-4329,4.5,16,₹299,₹452
2074,LittleVeda Mom's Cookies (Pack of 2)(150g+150g) Lactation Cookies for Breastfeeding mother's Increase Breastmilk Supply ma...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61PW6eIs9FL._AC_UL320_.jpg,https://www.amazon.in/LittleVeda-Lactation-Breastfeeding-Breastmilk-Cumin-Cinnamon/dp/B09LT3WR92/ref=sr_1_4330?qid=1679216574&s=grocery&sr=1-4330,3.3,38,₹568,₹598
2075,"Nutraj Signature Royale English Walnut Kernels (Without Shell), 200g | Akhrot Giri | Delicious & Crunchy Walnut Giri | Hig...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71nxQ+AXQHL._AC_UL320_.jpg,https://www.amazon.in/Nutraj-Signature-Royale-English-Kernels/dp/B013U6HE8G/ref=sr_1_4331?qid=1679216574&s=grocery&sr=1-4331,3.9,188,₹399,₹449
2076,Simply Raw Sliced Areca Betel Nut Cutting Kachi Supari Raw Unflavoured Flakes (Pack of 200 Gram),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61clKcnSv0L._AC_UL320_.jpg,https://www.amazon.in/Simply-Sliced-Cutting-Supari-Unflavoured/dp/B08K47RN4X/ref=sr_1_4332?qid=1679216574&s=grocery&sr=1-4332,4.7,3,₹249,₹299
2077,"JEWEL FARMER Roasted Seeds & Nuts with High Dietary Fiber, Protein & Calories (250g)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61nM-EktaIL._AC_UL320_.jpg,https://www.amazon.in/JEWEL-FARMER-Roasted-Dietary-Calories/dp/B08T933L67/ref=sr_1_4334?qid=1679216574&s=grocery&sr=1-4334,4.1,45,₹399,₹460
2078,Roasty Tasty Roasted Bajra Mix Desi Spicy Whole Grain Indian Snacks Pack 200g,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61agXBpvxNL._AC_UL320_.jpg,https://www.amazon.in/Roasty-Tasty-Roasted-Indian-Snacks/dp/B0BGNQQR88/ref=sr_1_4335?qid=1679216574&s=grocery&sr=1-4335,3.9,43,₹125,₹149
2079,Birju Mahavir Puja Supari Sabut - Areca Nut - Betel Nut 50 Gr,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51ablWSrH0L._AC_UL320_.jpg,https://www.amazon.in/Birju-Mahavir-Puja-Supari-Sabut/dp/B097HTV3FV/ref=sr_1_4337?qid=1679216574&s=grocery&sr=1-4337,3.1,6,₹165,₹250
2080,"Herbal Food All Edible Seeds Combo Pack of - 900gm | Chia, Pumpkin, Sunflower, Flax, Watermelon & Muskmelon Seeds 150g Eac...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61HfeCj+9IL._AC_UL320_.jpg,https://www.amazon.in/Herbal-Food-Edible-Seeds-Combo/dp/B09HBK2NHM/ref=sr_1_4338?qid=1679216574&s=grocery&sr=1-4338,4.1,5614,₹499,₹999
2081,"Fruitri Chilgoza, Pine Nut with Shell(50g)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/41DlQGVet9L._AC_UL320_.jpg,https://www.amazon.in/Fruitri-Shelled-Chilgoza-Pine-Nut/dp/B082ZRB5PK/ref=sr_1_4339?qid=1679216574&s=grocery&sr=1-4339,3.6,222,₹319,₹499
2082,SO GOOD Organic Khakhra Methi 900gm | Not Fried Healthy Snack | Evening Snack | 100% organic ingredients - Pack of 3 * 300gm,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81YJEazpTnL._AC_UL320_.jpg,https://www.amazon.in/Organic-Khakhra-Healthy-Evening-ingredients/dp/B09GPJ2JVT/ref=sr_1_4340?qid=1679216574&s=grocery&sr=1-4340,5,1,₹390,₹450
2083,CHAMRIA KISHMISH PACHAK 200GMS (2 PACKS OF CHURAN/MASALA KISHMISH),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81TPc38mYCL._AC_UL320_.jpg,https://www.amazon.in/CHAMRIA-KISHMISH-PACHAK-Pack-2/dp/B00TA2ZXME/ref=sr_1_4341?qid=1679216574&s=grocery&sr=1-4341,4.4,52,₹230,₹250
2084,"Munchy's Choco Sandwich Cracker, 300g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71GA39rhYbL._AC_UL320_.jpg,https://www.amazon.in/Munchys-Choco-Sandwich-Cracker-300g/dp/B01HEOU1F8/ref=sr_1_4342?qid=1679216574&s=grocery&sr=1-4342,4,32,₹200,₹400
2085,Healthy Treat Roasted 7 in 1 Superseed Mix with fruit (150gm) | Mix Seeds | Diet Snacks | Roasted Seeds for Eating,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91hJh9on2yL._AC_UL320_.jpg,https://www.amazon.in/Healthy-Treat-Roasted-Immunity-Booster/dp/B097MH52BR/ref=sr_1_4343?qid=1679216574&s=grocery&sr=1-4343,3.6,13,₹236,₹254
2086,Mr. Merchant Mumbai mix Mukhwas [Mouth Freshener Mix for eating] (300 gm),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/715Rc8+8ZqL._AC_UL320_.jpg,https://www.amazon.in/Mr-Merchant-Bambaiya-Mukhwas-300/dp/B0993HVGLZ/ref=sr_1_4344?qid=1679216574&s=grocery&sr=1-4344,3.9,14,₹253,₹300
2087,Nature Purify Afghani Anjeer Figs - Afghanistan Dry Anjir ( Dried Figs ) (250gm),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/41Go7ObwdYL._AC_UL320_.jpg,https://www.amazon.in/Nature-Purify-Afghani-Anjeer-Figs/dp/B09P548CNK/ref=sr_1_4417?qid=1679216576&s=grocery&sr=1-4417,3.3,123,₹234,₹499
2088,Delight Foods Karnataka Spl. Congress Peanuts (Spicy Masala Peanuts)-| Dabeli Peanuts | Sing dana | Hot spicy groundnuts |...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71tvHiORjEL._AC_UL320_.jpg,https://www.amazon.in/Delight-Foods-Congress-Peanuts-200g/dp/B07HY3JNFS/ref=sr_1_4418?qid=1679216576&s=grocery&sr=1-4418,4,116,₹185,₹195
2089,"MEEWA 1 Kg Premium Quarter Kashmiri Walnut Akhrot Giri ( Pack of 2 x 500 Grams , Vaccum Packed)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71ZknIiLG3S._AC_UL320_.jpg,https://www.amazon.in/MEEWA-Premium-Quarter-Kashmiri-Walnut/dp/B09WLF1S64/ref=sr_1_4419?qid=1679216576&s=grocery&sr=1-4419,3,19,₹675,"₹3,000"
2090,FreshoCartz Ready to Fry Wheels Fryums / Crunchy Papad / Chips / Snacks / Pellets (200),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51SOZda+eXS._AC_UL320_.jpg,https://www.amazon.in/FreshoCartz-Wheels-Fryums-Crunchy-Pellets/dp/B093TFHN61/ref=sr_1_4420?qid=1679216576&s=grocery&sr=1-4420,3.3,21,₹159,₹319
2091,Carnival Khalas Dates 350g | Vegan | Immunity Booster | Khajoor or Khajur Dryfruits | Natural |,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71utqDT8Y2L._AC_UL320_.jpg,https://www.amazon.in/Carnival-Immunity-Booster-Khajoor-Dryfruits/dp/B0BN1F4BW9/ref=sr_1_4421?qid=1679216576&s=grocery&sr=1-4421,4.6,3,₹199,₹330
2092,"Ambika Appalam No 3, Chennai 450g (225g x 2)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71f1KPmwHkL._AC_UL320_.jpg,https://www.amazon.in/Ambika-Appalam-Set-Chennai-225/dp/B071HCRYBD/ref=sr_1_4422?qid=1679216576&s=grocery&sr=1-4422,4,127,₹238,₹240
2093,"Dried Treats Premium Almonds (Kagzi Almonds, 250g)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61g-RTgIMUL._AC_UL320_.jpg,https://www.amazon.in/Dried-Treats-Premium-Almonds-Kagzi/dp/B09SKXVZF7/ref=sr_1_4423?qid=1679216576&s=grocery&sr=1-4423,1.8,80,₹88.17,₹500
2094,Sadhuragiri Butter Flavored Murukku (120g x Pack of 3),grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61EDdsrD1BL._AC_UL320_.jpg,https://www.amazon.in/Sadhuragiri-Butter-Flavored-Murukku-120g/dp/B08DNZDG5W/ref=sr_1_4424?qid=1679216576&s=grocery&sr=1-4424,5,3,₹189,₹195
2095,Haldiram's Nagpur Mini Bhakarwadi - 4 X 200 Grams,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61MScvBHO-L._AC_UL320_.jpg,https://www.amazon.in/Haldirams-Nagpur-Mini-Bhakarwadi-Grams/dp/B015XQYECK/ref=sr_1_4425?qid=1679216576&s=grocery&sr=1-4425,3.9,59,₹219,₹260
2096,ASLI Black Poppy Seeds Basil Posta Dhana Khus Khus - 150 Grams,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71-b9tuVtNS._AC_UL320_.jpg,https://www.amazon.in/ASLI-Black-Poppy-Seeds-Basil/dp/B09K5KNYJX/ref=sr_1_4426?qid=1679216576&s=grocery&sr=1-4426,2.5,7,₹315,₹760
2097,"Forest Found Dry Fruits Combo Pack – 1 Kg (250g * 4) [Almonds, Cashews, Pistachios, Golden Seedless Raisins (Not Regular G...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81Huvhk-UOS._AC_UL320_.jpg,https://www.amazon.in/Forest-Found-Fruits-Combo-Pack/dp/B0952594DJ/ref=sr_1_4427?qid=1679216576&s=grocery&sr=1-4427,3.9,129,"₹1,099","₹1,299"
2098,Veganic Sabudana Coin Papad Plain | Vrat/Fast Special Small Sago Fryums With Sendha Namak (Sabudana Coin Papad) - 400GM,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91rUQTNEIpL._AC_UL320_.jpg,https://www.amazon.in/Veganic-Sabudana-Special-Fryums-Sendha/dp/B095FJYS3N/ref=sr_1_4428?qid=1679216576&s=grocery&sr=1-4428,4,46,₹239,₹299
2099,"Delight Foods Jumbo Sabudana Mixture/ Chiwda - 250g | Tapioca Mixture | Snacks, Namkeen, Chakana",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61XujP8pivL._AC_UL320_.jpg,https://www.amazon.in/Delight-Foods-Sabudana-Mixture-Chiwda/dp/B08TLXCWCR/ref=sr_1_4429?qid=1679216576&s=grocery&sr=1-4429,3.6,141,₹203,₹245
2100,"Frito-Lay Cheetos Crunchy Pouch, 226.8g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71xw11F7CxL._AC_UL320_.jpg,https://www.amazon.in/Frito-Lay-CH-CRUNB-1-Fritolay-Cheetos/dp/B0076LYYA8/ref=sr_1_4430?qid=1679216576&s=grocery&sr=1-4430,3.9,366,₹610,₹999
2101,Hungry Harvest Royal Rajasthani mukhwas | Home made Rajashthani mukhwas Mouth freshener [Jar Pack] (300 Grams (Pack of 1 o...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81RAijaiK1L._AC_UL320_.jpg,https://www.amazon.in/Hungry-Harvest-Rajasthani-Rajashthani-freshener/dp/B09DKV4RGH/ref=sr_1_4432?qid=1679216576&s=grocery&sr=1-4432,3.9,91,₹219,₹899
2102,Dhawak Kashmiri Walnut Broken 8 Pcs. Without Shell 200 Gms. Akhrot Giri | Walnut Giri [Jar Pack],grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71uA6noaMQL._AC_UL320_.jpg,https://www.amazon.in/Dhawak-Kashmiri-Walnut-Broken-Without/dp/B09HMKKJ1Y/ref=sr_1_4433?qid=1679216576&s=grocery&sr=1-4433,2.6,28,₹249,₹599
2103,"SFT Raisins Kandhari Small (Kishmish) Seedless , Dry Grapes 1 Kg",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/717UTSboEbL._AC_UL320_.jpg,https://www.amazon.in/SFT-Raisins-Kandhari-Kishmish-Seedless/dp/B075Q5QZSC/ref=sr_1_4434?qid=1679216576&s=grocery&sr=1-4434,3.8,310,₹546,₹720
2104,"Nourish Organics Oats Cranberry Cookies, 130g (Pack of 2)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91tnUinBwGL._AC_UL320_.jpg,https://www.amazon.in/Nourish-Organics-Oats-Cranberry-Cookies/dp/B071JC5W6S/ref=sr_1_4435?qid=1679216576&s=grocery&sr=1-4435,4,55,₹450,₹500
